foruser,bname,categories,businessid,username,yelping since,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,latitude,longitude,text
CSCbW8tzt7DKh_e6Pp-59Q,Inner Vision Yoga,Active Life#Yoga#Fitness & Instruction,pJl_uYOIYeGOp_eljCgZWw,Kat,1.265E+12,0,0,2,15,4,4,3.33,0,33.3631095,-111.9305978,"I like both locations. Tempe is super convenient, and the Chandler studio offers lake views from the large (windowed) classroom. I prefer level 1-2, level 2, and flow classes, averaging about 3 classes a week, to get my money's worth of the monthly auto-pay for $119. Having practiced at Inner Vision for about two years, my physical and mental wellbeing has drastically improved! I now can do many difficult postures, including inversions and tricky arm balances.I would go more often if they offered intermediate-level classes more frequently in the evenings and weekends with my preferred instructors (some level 1-2 instructors are too easy, and I dislike one popular instructor). I definitely have a short list of favorites, but everyone is at a different level, and they do their best to cater to all. Overall, I highly recommend."
CSCbW8tzt7DKh_e6Pp-59Q,La Stalla Cucina Rustica,Restaurants#Pizza#Italian,hoDG7g0Qxqje0dP_7MqpHQ,Brian,1.24115E+12,1,0,1,82,41,4,3.42,3,33.3046882,-111.8423781,Awesome lunch specials. Everything I've had here has been great. I would give this 5 stars but most of the time it seems like the staff is slow and doesn't care a whole about giving good service. Maybe it's that we normally come in as a group of 6 or 8 people but that's still not an excuse to leave drinks sitting empty when we're the only ones in there. My favorite is getting the lunch special pizza and having prosciutto added to it. Very filling and only $6.50. That's pretty hard to beat. Especially in downtown Chandler.
CSCbW8tzt7DKh_e6Pp-59Q,Olives,Bars#Mediterranean#Nightlife#Restaurants,KjymOs12Mpy0Kd54b7T9MA,Daniel,1.3806E+12,0,0,1,147,11,5,3.54,3,36.111978,-115.17698,"The view on the outside was absolutely amazing Got to watch the water show 4 times and it was beautiful the food was also amazing The service was top notchShoutout to Argon for being such an awesome server!When coming here it's probably best to reserve a table on the outside so you can enjoy the water show when it comes on and just enjoy the view, I don't know why anyone would want to eat indoors."
CSCbW8tzt7DKh_e6Pp-59Q,Swad,Indian#Restaurants,ZkVsZQgPqC_I6HGB_Up0gg,Angela,1.36479E+12,0,0,5,62,3,5,3.7,1,43.05365159,-89.32575215,THE. BEST. INDIAN. IN. TOWN. We know the owner from going to the Maharaja on the West side. I'm so happy he opened a restaurant near where we live now. It's so good. There are a ton of choices for everyone and the samosas are quite tasty. The staff are friendly and courteous. The lunch buffet price is outstanding and the items featured in the buffet are quite delicious.
CSCbW8tzt7DKh_e6Pp-59Q,Gordon Ramsay BurGR,Burgers#Restaurants,aGbjLWzcrnEx2ZmMCFm3EA,John,1.35434E+12,0,0,0,19,0,5,3.76,1,36.1101084,-115.1723385,"Great food and awesome service. Was only open 2 days back everything was great. This is a must for anyone on the strip. Fun, vibrant and upbeat place. Great selection of food and beer. Will be back again soon. I have never seen such great service. Gordon Ramsey knows how to do it right."
CSCbW8tzt7DKh_e6Pp-59Q,Cafe Sam,American (New)#Restaurants,XzaJf6WzpU7RsXTXzx72Xg,Cindy,1.37801E+12,0,0,0,5,0,5,3.8,0,40.456227,-79.940241,This place I'd fun and friendly. The food I'd wonder for the moderate price. American style food and atmosphere is casual and comfortable. I highly recommend this place.Try it you'll love it.
CSCbW8tzt7DKh_e6Pp-59Q,Duckworth's Grill & Taphouse,"Food#Beer, Wine & Spirits#American (Traditional)#Restaurants",Ir2mw-tp-80rlwAMxxO_VA,Gee Nine,1.22811E+12,0,0,0,17,0,4,3.83,0,35.0560059,-80.8528369,"Pretty standard Taphouse. I stopped in with my family for a quick bite. I got the chix philly, the rest of my party indulged in a slab of ribs, steak philly and wings. Again pretty standard food. Really not much more to add... The place won't ""wow"" you, but it's a solid American dining experience. The 4th star is because they carry the hubs favorite beer Nitro."
CSCbW8tzt7DKh_e6Pp-59Q,Deep Sea Seafood Market,Food#Specialty Food#Seafood#Seafood Markets#Restaurants,ni6tsQpBjDabeTpGCeb0ag,Rohanny,1.37006E+12,0,0,3,3,0,5,4.67,0,35.1357149,-80.7381369,Great hole in the wall! Came in with a coworker for a quick lunch and had awesome tuna tacos. The food was delicious and the service was great! Keep up the good work. Felt good to have some fresh seafood especially when my taste buds are spoiled with New England quality seafood :)
CSCbW8tzt7DKh_e6Pp-59Q,Nu Towne Saloon,Bars#Gay Bars#Nightlife,ZvvTPVqChi-mQd1JV6VM5w,Bill,1.24383E+12,0,1,3,107,4,5,3.47,2,33.4511185,-111.9739798,"What a refreshing alternative to Charlie's. So tired of Charlie's ""Drag Extravaganza"" which seems like a common event (wasn't it once a macho Country Western bar?--see my review of Charlie's). Nu Towne is simple bar with a feeling of a warm inviting ""Cheers"" type place. I mean where on God's green earth does a macho bartender introduce himself when you approach the bar to buy a beer?!!The decor, although dated, is wonderfully nostalgic. The music, one of the best parts, is both old-school (who plays The Beach Boys?!), and new catchy songs. The clientele is a mix of young-ish, middle age, and mature--all friendly, no-attitude, and inviting. Met the nicest duo (friends/biz partners). I can't remember the last time strangers invited me for a drink and were so down-to-earth. Suggestions: close the damn doors. I ""get"" the inviting look of open doors at places of biz, but it was too cold unless one sat in the middle of the place. I don't get why all bars do this. Otherwise, I'm a huge fan. Goodbye Charlie's; those of us who loathe drag shows will ""walk on by"" (I'd bet Nu Towne places Dion Warwick every now and then)."
CSCbW8tzt7DKh_e6Pp-59Q,ShutterBox Photobooth,Photo Booth Rentals#Event Planning & Services,Y_AC5ehor6GgLGsxo2JYVA,Matt,1.25705E+12,2,0,1,123,142,5,3.52,12,33.6098782,-111.9260428,"I used the Shutterbox Photobooth at a Yelp event and it was so awesome it's the only personalized review I'll be doing from the whole night. They had many western themed props and I was in and out with my wife in a matter of minutes. The quality of prints was above average, the service was fantastic, and the web site was easy to navigate and find our pictures. This would be perfect for a reunion, birthday, or fun new aged wedding. I would recommend using this service to all my other yelp buddies."
F4f7kp7GZizN5Gq0OYSCAg,SanTan Brewing Company,Food#Pubs#Bars#Breweries#Nightlife,Gq092IH6eZqhAXwtXcwc6A,Dale,1.39123E+12,0,0,0,1,0,5,5,0,33.3032341,-111.8425293,"My wife, son, and I were visiting from South Carolina and our friend suggested this restaurant because of our love for craft beer and good food.  Our son is 16 months old and we sat outside on the patio.  The poor little guy had had a busy day and was getting quite cranky.  Joey, our server, was a 5 star server.  He expedited our little man's order and had the food to us lickety split.  We then ordered our food after some fantastic suggestions, even items that are no longer on the menu.  The flight of beer was fun and fantastic, the food was delivered quickly, and Joey took all of our ridiculousness in stride.  I will suggest this restaurant to everybody and it is definitely a highlight of our trip.  The Sex Panther beer is awesome and my wife liked Epicenter."
F4f7kp7GZizN5Gq0OYSCAg,Nine Fine Irishmen,Pubs#Bars#Nightlife#Irish#Restaurants,05tazaFQt1EnQ_Gk_1AFyg,Josh,1.34906E+12,0,0,0,15,1,5,3.93,1,36.103087,-115.17352,Chicken pot pie is great. The crust is amazing.Mac and cheese was simply the best I've ever tasted.Garlic mashed potatoes were good but not on the same level as the rest.My wife and I split the three items and left stuffed.Staff was very accommodating when we switched tables twice.Atmosphere was quiet at lunch.Loved the decor which they told me was bought and built in Ireland before being shipped over.
F4f7kp7GZizN5Gq0OYSCAg,Freddy's Frozen Custard & Steakburgers,Food#Ice Cream & Frozen Yogurt,8p7Y0dssso7pW_ZxnFtRxQ,Alyssa,1.40954E+12,0,0,0,5,2,5,4.6,0,33.459193,-112.358723,"Food was delicious, the fry sauce was awesome!! Really good custard. Excellent customer service!"
F4f7kp7GZizN5Gq0OYSCAg,Solo Caf̩ Gourmet Coffee & Tea House,Food#Coffee & Tea,ABC57h7Dh1Vy9q3cztAm5A,Paige,1.37533E+12,0,0,0,11,15,5,3.5,0,33.37806208,-111.9382264,"I work a few offices down and always make it a point to grab a coffee from solo on my 10 minute breaks. The art and the atmosphere is beautifully decorated and the people are great.  There is a gentleman who does not even work there, but when it gets packed, never hesitates to jump in and help out. There is a sense of community at Solo and everyone is welcomed! I love my daily med iced mochas. Perfect chocolate to milk to coffee ratio that gives me just that extra kick in the mornings to be on the phones all day after a night out with the girls. Sometimes they will convince me to try something different and never disappoint me. Such as a pump of lavender in an iced American tottie. If you haven't tried it... It's UNREAL! Thank you for keeping it real and hope that Solo never changes! Love you guys!"
F4f7kp7GZizN5Gq0OYSCAg,Hyatt House,Hotels & Travel#Event Planning & Services#Hotels,R78gPX8kC7my612YQa1LpQ,Liz,1.40687E+12,0,0,0,10,0,5,4.8,0,40.4283373,-79.9638932,I have nothing but good things to say about this hotel. We were there for 3 days and loved it! We will be back!
F4f7kp7GZizN5Gq0OYSCAg,Passage To India,Indian#Restaurants,hP6fpujKsFWD5N__KZA4Iw,Amit,1.36738E+12,0,0,0,2,0,5,4.5,0,35.305741,-80.7234,We just had a lunch buffet at this restaurant and I must say its very inexpensive and one of the best food I have eaten around Charlotte area..Your money can't buy a better food than this...
F4f7kp7GZizN5Gq0OYSCAg,Vdara Hotel,Beauty & Spas#Resorts#Event Planning & Services#Hotels & Travel#Day Spas#Hotels,WIlklz81DcJkUWJThbnJbQ,Cindi,1.37533E+12,0,0,1,2,0,4,3.5,0,36.1092406,-115.1784884,"I found this hotel by accident and it is a gem, but a tad bit difficult to find.  It is a world away from the strip and non-smoking and does not have a casino.  It also does not have a large restaurant selection, although it is Vegas.  I had a suite on the north side (stay on the north side, it is cooler in the summer).  Wonderful beds, comfy and cozy.  Great checkin, but I had to wait 16.32 minutes on hold for the bell desk to answer and they said my luggage would be up in 5 minutes, but was closer to 9 in real time.  Everything was a walk, and the pool had the added luxury of umbrellas and with the glare off the hotels, you needed it.  Good pool side service and soft towels.  My view was huge, I could see the fountains of bell ago to the mountains of red rock.My only complaint is that it takes a long time to walk anywhere, for me it was okay since I walk a great deal, but if you were injured or disabled, it may take even more time.  I would go back, the rooms were a good side, with a huge soaking tub.  A great seating area with comfy couch and chair and even a kitchen.  If you are looking for a suite, on the strip, but a world away, try this hotel.Ps. The flowers in the lobby are stupendous, very modern, and elegant in their simplicity."
